Player Name,Position,Team,League,Minutes,Passes attempted,xPass Rating,Average pass difficulty
Benjamin Nivet,Mid,Troyes,Ligue 1,1396.9333333333332,581,0.9933594028922924,81.95559380378661
Dimitri Foulquier,Def,Strasbourg,Ligue 1,1319.3833333333332,464,1.0046996695285384,77.86681034482758
Jonas Martin,Mid,Strasbourg,Ligue 1,3158.833333333334,1485,1.0153338486921801,87.54646464646471
Benjamin Corgnet,Mid,Strasbourg,Ligue 1,1449.7333333333331,425,0.9301188584579696,78.92729411764712
Kenny Lala,Def,Strasbourg,Ligue 1,2889.4833333333336,1275,1.040922903209735,75.5739607843139
Bakary Koné,Def,Strasbourg,Ligue 1,2567.1500000000005,895,1.024641795306803,86.47251396648058
Idriss Saadi,FW,Strasbourg,Ligue 1,1027.333333333333,170,0.9732510447000298,76.15470588235297
Kader Mangane,Def,Strasbourg,Ligue 1,1807.833333333333,565,1.0213787480750065,78.15221238938057
Pablo Martinez,Def,Strasbourg,Ligue 1,2243.6666666666665,805,1.0321953885153068,81.83726708074546
Ernest Seka,Def,Strasbourg,Ligue 1,2306.416666666667,942,1.0059893625939609,79.77696390658187
Jean Eudes Aholou,Mid,Strasbourg,Ligue 1,3128.8833333333346,1174,1.0020872838085024,89.16652470187415
Dimitri Lienard,Mid,Strasbourg,Ligue 1,2750.9833333333336,1304,0.9950363659809176,79.69003067484675
Joia Nuno Da Costa,FW,Strasbourg,Ligue 1,1755.833333333334,279,0.8910505114258668,77.23154121863797
Ihsan Sacko,Mid,Strasbourg,Ligue 1,718.9999999999999,156,0.9218946096279884,82.74487179487178
Martin Terrier,FW,Strasbourg,Ligue 1,1767.533333333333,386,0.9744048062361907,83.48393782383421
Anthony Goncalves,Mid,Strasbourg,Ligue 1,1872.666666666667,651,1.0167982153972908,69.34208909370217
Jérémy Blayac,FW,Strasbourg,Ligue 1,990.6,227,0.9210390147987174,85.13656387665192
Yoann Salmier,Def,Strasbourg,Ligue 1,1167.85,491,1.0173691358318817,85.4806517311611
Jeremy Grimm,Mid,Strasbourg,Ligue 1,893.5833333333335,287,0.9975950095413136,84.17456445993028
Stéphane Bahoken,FW,Strasbourg,Ligue 1,1758.833333333333,255,1.008961366223155,78.90078431372547
Benjamin Pavard,Def,Stuttgart,Bundesliga,3211.766666666667,1622,1.0318513724500784,84.30610357583245
Timo Baumgartl,Def,Stuttgart,Bundesliga,2745.7166666666667,1228,1.0360186188189375,82.76799674267112
Marcin Kaminski,Def,Stuttgart,Bundesliga,1194.7000000000005,713,1.0476342032675563,84.60925666199168
Emiliano Insúa,Def,Stuttgart,Bundesliga,2204.15,733,0.987274127077577,75.31036834924973
Berkay Özcan,FW,Stuttgart,Bundesliga,1044.3833333333337,360,1.0152708299196451,86.45750000000004
Takuma Asano,FW,Stuttgart,Bundesliga,769.5166666666664,153,1.0206517355195035,79.40588235294116
Christian Gentner,Mid,Stuttgart,Bundesliga,2529.183333333334,1070,0.970186788694056,75.81158878504682
Simon Terodde,FW,Stuttgart,Bundesliga,1006.0833333333333,153,0.9495233392836796,86.04248366013071
Daniel Ginczek,FW,Stuttgart,Bundesliga,1537.5666666666666,236,0.8848074889268175,80.93305084745764
Josip Brekalo,FW,Stuttgart,Bundesliga,774.7833333333333,245,0.9552056066874948,77.34204081632652
Andreas Beck,Mid,Stuttgart,Bundesliga,2017.55,783,0.9879626358019806,74.459514687101
Dennis Aogo,Mid,Stuttgart,Bundesliga,2045.6333333333332,923,1.02108717101489,84.9900325027087
Holger Badstuber,Def,Stuttgart,Bundesliga,2287.100000000001,902,1.0357622086273028,85.84356984478954
Mario Gomez,FW,Stuttgart,Bundesliga,1445.35,240,0.9258694015424372,81.90500000000002
Anastasios Donis,FW,Stuttgart,Bundesliga,968.9833333333332,188,0.9682545548615988,71.96542553191489
Erik Thommy,Mid,Stuttgart,Bundesliga,1002.3833333333334,257,0.9277680992093346,75.49182879377439
Santiago Ascacibar,Mid,Stuttgart,Bundesliga,2516.0333333333333,950,1.0159835991218968,87.03000000000026
Orel Mangala,Mid,Stuttgart,Bundesliga,831.9833333333332,322,0.9665928146313914,85.78509316770186
Dzenis Burnic,Mid,Stuttgart,Bundesliga,404.15,251,1.0108823684534376,90.64701195219126
Chadrac Akolo,FW,Stuttgart,Bundesliga,1118.9333333333334,266,0.9658933357981324,81.34586466165418
James Rodríguez,Mid,Bayern,Bundesliga,1679.5166666666669,1390,1.0333631044297715,86.18920863309359
Rafinha,Def,Bayern,Bundesliga,2976.55,2359,1.0380856545470176,86.61229334463782
Jérôme Boateng,Def,Bayern,Bundesliga,2530.666666666667,1894,1.0767320021792828,81.7915522703275
David Alaba,Def,Bayern,Bundesliga,4200.533333333333,2745,1.040905022269674,84.45081967213109
Philipp Lahm,Def,Bayern,Bundesliga,2158.3,1792,1.0475859509482452,86.34860863095255
Thomas Müller,FW,Bayern,Bundesliga,4361.049999999998,1765,0.9892876915412332,79.72084985835708
Thiago Alcántara,Mid,Bayern,Bundesliga,3651.5,3536,1.0456120641535065,88.30805995475095
Juan Bernat,Def,Bayern,Bundesliga,2143.7666666666664,1229,1.0476136641983658,86.36777868185538
Xabi Alonso,Mid,Bayern,Bundesliga,1971.0666666666666,1771,1.0533646107273813,86.67876905702995
Robert Lewandowski,FW,Bayern,Bundesliga,5088.733333333334,1095,0.9795316012213215,84.65512937595133
Arjen Robben,Mid,Bayern,Bundesliga,3443.0166666666673,1582,1.0547660254144606,79.58577749683943
Niklas Süle,Def,Bayern,Bundesliga,2001.333333333333,1461,1.0545155590570607,89.83237508555794
Sebastian Rudy,Mid,Bayern,Bundesliga,1558.9,941,1.0163011382098397,89.61253985122212
Kingsley Coman,Mid,Bayern,Bundesliga,2165.5333333333333,956,1.0294836292555791,80.26935146443512
Douglas Costa,FW,Bayern,Bundesliga,1432.6166666666666,668,0.999617167893146,77.42485029940129
Franck Ribéry,FW,Bayern,Bundesliga,2466.883333333333,1547,1.0456945089332716,82.8341952165484
Javi Martínez,Def,Bayern,Bundesliga,3836.5,2791,1.0453786846409086,89.86678609817258
Arturo Vidal,Mid,Bayern,Bundesliga,3395.2,2750,1.0321797959688783,88.00440000000008
Joshua Kimmich,Def,Bayern,Bundesliga,4007.9666666666667,3022,1.0495550494350558,84.93719391131701
Sandro Wagner,FW,Bayern,Bundesliga,749.4999999999999,170,0.9578673286294404,87.20352941176469
Mats Hummels,Def,Bayern,Bundesliga,4548.95,3615,1.0538759519203678,86.0421300138311
Renato Sanches,Mid,Bayern,Bundesliga,646.3333333333334,439,1.009302015008552,88.69658314350798
Corentin Tolisso,Mid,Bayern,Bundesliga,1588.7500000000002,1176,1.0520177234956427,87.78078231292525
Lars Lukas Mai,Def,Bayern,Bundesliga,183.4,106,1.0267478286378826,90.04433962264152
Klaas-Jan Huntelaar,FW,Schalke,Bundesliga,800.5000000000001,115,0.9785722932892138,86.19478260869563
Sead Kolasinac,Mid,Schalke,Bundesliga,2149.1,843,0.9724939119326124,74.28529062870699
Johannes Geis,Mid,Schalke,Bundesliga,1365.3166666666666,683,0.9896674431566452,81.95959004392394
Coke,Def,Schalke,Bundesliga,650.8666666666667,243,0.9875972494365968,78.33786008230452
Yevhen Konoplyanka,FW,Schalke,Bundesliga,2284.2833333333333,603,0.9450420100706036,78.61575456053069
Matija Nastasic,Def,Schalke,Bundesliga,4110.4,2002,1.0320574819784378,85.47177822177852
Nabil Bentaleb,Mid,Schalke,Bundesliga,3703.900000000001,1871,0.9878716930489088,84.50972741849309
Eric Maxim Choupo-Moting,FW,Schalke,Bundesliga,1765.7666666666669,487,0.9818446626321472,81.77207392197126
Franco Di Santo,FW,Schalke,Bundesliga,2040.416666666667,442,0.9041338230025074,80.82533936651589
Benedikt Höwedes,Def,Schalke,Bundesliga,2914.133333333333,1428,1.0388349355856932,85.6782913165268
Max Meyer,Mid,Schalke,Bundesliga,3557.383333333333,1648,0.9948715453220736,89.78082524271868
Leon Goretzka,Mid,Schalke,Bundesliga,4762.916666666667,1783,0.9687434117238292,85.39489624228845
Donis Avdijaj,FW,Schalke,Bundesliga,321.0,100,0.9896963123644252,73.75999999999998
Naldo,Def,Schalke,Bundesliga,4923.0,2062,1.0193973962642038,89.10572259941816
Daniel Caligiuri,Mid,Schalke,Bundesliga,4216.116666666667,1529,0.9718793144930746,75.84100719424463
Dennis Aogo,Mid,Schalke,Bundesliga,301.65,147,1.0166960555370224,85.64489795918364
Bastian Oczipka,Mid,Schalke,Bundesliga,2446.7833333333333,930,0.9898409600070974,77.56215053763445
Benjamin Stambouli,Def,Schalke,Bundesliga,3677.15,1863,1.004690483980553,83.50526033279665
Holger Badstuber,Def,Schalke,Bundesliga,891.1666666666667,524,1.0417978698649268,89.39332061068723
Sascha Riether,Def,Schalke,Bundesliga,301.5499999999999,204,1.0679539730357046,79.40784313725496
Baba Rahman,Def,Schalke,Bundesliga,798.5,314,0.9982041044060462,73.06114649681533
Alessandro Schöpf,Mid,Schalke,Bundesliga,2985.616666666667,1171,1.0097393453395864,78.23040136635375
Thilo Kehrer,Def,Schalke,Bundesliga,3627.549999999999,1537,1.0208521605248164,85.52947299934955
Guido Burgstaller,FW,Schalke,Bundesliga,3951.4,696,0.9372704467020552,82.93218390804599
Weston McKennie,Mid,Schalke,Bundesliga,1254.8666666666668,407,0.9475808817489466,83.75135135135136
Amine Harit,FW,Schalke,Bundesliga,2140.433333333333,693,1.0106285567003306,85.0984126984128
Breel Embolo,FW,Schalke,Bundesliga,1322.8000000000004,246,0.9458948164964062,83.8024390243902
Alexandru Maxim,Mid,Mainz,Bundesliga,1014.2000000000003,348,1.0125943553831158,84.28333333333327
Bojan,Mid,Mainz,Bundesliga,655.25,187,0.9925947209633394,81.8898395721925
Abdou Diallo,Def,Mainz,Bundesliga,2540.7833333333333,942,1.0188276597941697,77.10456475583862
Stefan Bell,Def,Mainz,Bundesliga,5169.450000000002,1755,1.0022420846635338,79.13880341880359
Yunus Malli,Mid,Mainz,Bundesliga,1431.5833333333335,332,0.9464368886818816,80.83584337349397
Niko Bungert,Def,Mainz,Bundesliga,783.0499999999997,255,0.984602299254383,84.83568627450984
Giulio Donati,Def,Mainz,Bundesliga,5326.016666666666,1671,0.9852022781879806,72.95266307600254
Nigel de Jong,Mid,Mainz,Bundesliga,765.7333333333332,291,0.9975180800151999,86.8134020618557
Jhon Córdoba,FW,Mainz,Bundesliga,2437.733333333333,369,0.9586937025163128,78.86747967479678
Robin Quaison,FW,Mainz,Bundesliga,2006.2833333333335,319,0.98517180150151,80.50407523510978
Jairo Samperio,Mid,Mainz,Bundesliga,1022.05,212,0.8845944474686991,76.25283018867924
Jean-Philippe Gbamin,Mid,Mainz,Bundesliga,4675.616666666668,1590,0.9862901108434836,82.64245283018869
Levin Öztunali,Mid,Mainz,Bundesliga,3856.316666666668,791,0.9435031018932618,74.76776232616945
Gaëtan Bussmann,Def,Mainz,Bundesliga,1083.1666666666667,253,0.9010771428740804,66.67470355731226
Daniel Brosinski,Def,Mainz,Bundesliga,5213.066666666668,1846,0.9913962560299372,72.89149512459399
Leon Balogun,Def,Mainz,Bundesliga,2321.5333333333333,678,0.9843836948023124,83.75634218289093
André Ramalho,Def,Mainz,Bundesliga,1196.8,477,1.031318129006148,80.29454926624744
Karim Onisiwo,Mid,Mainz,Bundesliga,1247.166666666667,222,0.9387121341827012,76.2977477477477
Fabian Frei,Mid,Mainz,Bundesliga,2579.633333333333,984,1.0165956425184546,81.27317073170745
Pablo De Blasis,FW,Mainz,Bundesliga,3492.366666666667,1096,0.9692413967977104,77.00355839416069
Danny Latza,Mid,Mainz,Bundesliga,4116.000000000001,1610,0.984678432571625,85.72335403726721
Alexander Hack,Def,Mainz,Bundesliga,2715.05,1080,1.0206922149021058,79.82962962962965
Gerrit Holtmann,Mid,Mainz,Bundesliga,1107.6,277,0.9828251308385956,73.46389891696752
Emil Berggreen,FW,Mainz,Bundesliga,668.5166666666668,104,0.8289553010076657,89.31538461538456
Suat Serdar,Mid,Mainz,Bundesliga,2114.2499999999995,560,0.976235228978158,85.78875000000006
Yoshinori Muto,FW,Mainz,Bundesliga,3070.9333333333325,389,0.957120980091883,84.60462724935739
Julian Schuster,Mid,Freiburg,Bundesliga,2202.516666666667,941,1.0060775040323922,85.45302869288003
Christian Günter,Def,Freiburg,Bundesliga,6035.716666666665,2056,0.9869112690747482,71.0170719844358
Nils Petersen,FW,Freiburg,Bundesliga,3725.833333333334,581,0.9143303948646152,81.88605851979355
Aleksandar Ignjovski,Def,Freiburg,Bundesliga,1095.5833333333333,323,1.0324453197885364,74.66718266253862
Nicolas Höfler,Mid,Freiburg,Bundesliga,4821.866666666666,2216,1.023989808544309,87.56538808664276
Marc Torrejón,Def,Freiburg,Bundesliga,979.15,433,1.026355837841222,84.83117782909933
Mike Frantz,Mid,Freiburg,Bundesliga,3671.7,910,0.9910654768450432,80.94296703296716
Marc-Oliver Kempf,Def,Freiburg,Bundesliga,2135.2833333333333,965,1.0273700240023866,79.48259067357529
Maximilian Philipp,FW,Freiburg,Bundesliga,1995.4333333333327,434,0.947192307578816,78.08671274961605
Robin Koch,Mid,Freiburg,Bundesliga,2028.9333333333327,804,1.002349163452396,84.13072139303499
Lucas Höler,FW,Freiburg,Bundesliga,946.3833333333333,176,0.8817720090293454,80.54545454545455
Manuel Gulde,Def,Freiburg,Bundesliga,3370.883333333333,1395,1.0258365938894425,86.09111111111127
Caglar Söyüncü,Def,Freiburg,Bundesliga,4435.4,1835,1.017589572205874,81.77683923705746
Onur Bulut,Mid,Freiburg,Bundesliga,1080.2666666666667,248,0.9322015359002512,75.26407930107524
Amir Abrashi,Mid,Freiburg,Bundesliga,2213.4,785,0.973544342484848,85.44522292993639
Vincenzo Grifo,Mid,Freiburg,Bundesliga,2602.083333333333,962,0.9462286599485752,78.10852390852399
Florian Niederlechner,FW,Freiburg,Bundesliga,3216.15,489,0.9178041839211408,84.00061349693262
Janik Haberer,FW,Freiburg,Bundesliga,4905.083333333333,1454,0.9457058028608218,82.39662998624492
Pascal Stenzel,Mid,Freiburg,Bundesliga,3410.7333333333336,1281,1.0080058151092426,77.7537861046059
Tim Kleindienst,FW,Freiburg,Bundesliga,1207.9333333333334,216,0.8845167729481307,77.46435185185182
Lukas Kübler,Def,Freiburg,Bundesliga,2400.65,730,1.0040051073303289,75.31479452054795
Philipp Lienhart,Def,Freiburg,Bundesliga,886.85,347,1.026368138147035,81.70720461095101
Marco Terrazzino,Mid,Freiburg,Bundesliga,1545.583333333333,524,0.9838963659458224,83.98606870229025
Florian Kath,Mid,Freiburg,Bundesliga,732.7666666666664,157,0.9323933063975268,77.87643312101909
Caleb Stanko,Def,Freiburg,Bundesliga,212.45,107,0.9941009394800092,85.55140186915885
Yoric Ravet,Mid,Freiburg,Bundesliga,500.0666666666667,127,0.9354958691658306,69.86062992125984
Paul Verhaegh,Def,Augsburg,Bundesliga,2888.7166666666662,1020,1.0496207905158792,75.75098039215693
Kevin Danso,Def,Augsburg,Bundesliga,1787.75,575,0.9792423140733983,77.25582608695667
Christoph Janker,Def,Augsburg,Bundesliga,1220.3666666666666,415,1.0153103233415663,86.62554216867476
Philipp Max,Def,Augsburg,Bundesliga,4982.166666666666,1585,1.004766503176153,69.38536277602525
Dominik Kohr,Mid,Augsburg,Bundesliga,2079.8499999999995,601,0.9629770791181962,82.07354409317809
Daniel Baier,Mid,Augsburg,Bundesliga,5115.683333333333,2365,0.9796628452638692,78.55315010570818
Georg Teigl,Def,Augsburg,Bundesliga,712.6666666666665,140,1.0346096835487115,71.80071428571428
Ja-Cheol Koo,Mid,Augsburg,Bundesliga,4002.583333333334,993,1.0276381193153177,84.76696878147047
Dong-Won Ji,FW,Augsburg,Bundesliga,2421.4,515,0.9926399380205309,80.20194174757282
Alfred Finnbogason,FW,Augsburg,Bundesliga,3061.583333333333,520,0.9285611480730024,82.84115384615393
Jonathan Schmid,Mid,Augsburg,Bundesliga,3301.433333333333,636,1.0122689430208207,77.50817610062899
Halil Altintop,Mid,Augsburg,Bundesliga,1699.2333333333331,355,1.0003357528305346,81.3811267605634
Marcel Heller,Mid,Augsburg,Bundesliga,1364.3666666666666,256,0.9428797372102922,64.21484375000003
Rani Khedira,Mid,Augsburg,Bundesliga,2318.866666666667,642,0.9838796571895796,81.53239875389421
Konstantinos Stafylidis,Def,Augsburg,Bundesliga,2373.65,713,1.003218659867073,73.81570827489486
Raúl Bobadilla,FW,Augsburg,Bundesliga,1019.5666666666667,220,0.975255066709754,78.76727272727278
Jeffrey Gouweleeuw,Def,Augsburg,Bundesliga,4098.8,1511,1.0257787776276122,78.84116479152891
Caiuby,Mid,Augsburg,Bundesliga,3265.5000000000005,755,0.980106078030862,77.16423841059603
Gojko Kacar,Mid,Augsburg,Bundesliga,1386.55,387,0.9461481397658832,82.20465116279071
Martin Hinteregger,Def,Augsburg,Bundesliga,5697.433333333333,2127,1.0164237131652236,77.70822755054103
Jan Morávek,Mid,Augsburg,Bundesliga,1442.8999999999994,438,0.951721751168022,84.4420091324201
Daniel Opare,Def,Augsburg,Bundesliga,1473.7666666666669,364,0.9911688134901058,64.58131868131865
Michael Gregoritsch,Mid,Augsburg,Bundesliga,2638.666666666667,519,0.9580855664530076,79.83969171483625
Sergio Córdova,FW,Augsburg,Bundesliga,659.2166666666667,111,1.0287605671601738,80.56576576576575
Marco Richter,Mid,Augsburg,Bundesliga,620.6833333333333,126,0.9769997964583762,77.98412698412695
Raphael Framberger,Def,Augsburg,Bundesliga,870.9666666666666,254,1.027301124655824,65.91692913385828
Sebastian Langkamp,Def,Werder Bremen,Bundesliga,396.2166666666667,164,1.0143161534953065,89.57134146341461
Izet Hajrovic,Mid,Werder Bremen,Bundesliga,716.5333333333333,168,0.9195120456077978,77.68095238095236
Claudio Pizarro,FW,Werder Bremen,Bundesliga,834.3166666666667,219,0.9356947954078114,81.4963470319635
Niklas Moisander,Def,Werder Bremen,Bundesliga,5133.5999999999985,2360,1.0376989501200358,82.44283898305095
Theodor Gebre Selassie,Def,Werder Bremen,Bundesliga,5402.149999999999,1453,1.0068894671381317,81.06572608396434
Luca Caldirola,Def,Werder Bremen,Bundesliga,516.6166666666667,132,0.9799777103109027,78.85151515151514
Santiago García,Def,Werder Bremen,Bundesliga,1505.7166666666662,484,0.9773296306902516,78.64235537190088
Zlatko Junuzovic,Mid,Werder Bremen,Bundesliga,4276.866666666666,1500,0.9746646118469684,79.20673333333367
